date,y1_pct,y2_pct,y3_pct,y4_pct,y5_pct,y1_log,p1_log,y2_log,p2_log,y3_log,p3_log,y4_log,p4_log,y5_log,p5_log,g2_fwd,r2_hpr_1y,rx2_1y,g3_fwd,r3_hpr_1y,rx3_1y,g4_fwd,r4_hpr_1y,rx4_1y,g5_fwd,r5_hpr_1y,rx5_1y,rx_avg_1y,CP_t,F1,F2,F3,F4,F5,F6,F7,F8,F1_cu
2015-09-30,-0.27,-0.26,-0.2,-0.11,-0.01,-0.0027036515743148,0.0027036515743148,-0.0026033858701149,0.0052067717402298,-0.002002002670673,0.0060060080120192,-0.001100605444033,0.004402421776132,-0.0001000050003333,0.0005000250016667,-0.002503120165915,0.0018178431967346,0.0045214947710494,-0.0007992362717893,0.0084460821714599,0.0111497337457747,0.0016035862358872,0.0172757134990867,0.0199793650734015,0.0039023967744652,0.02719563528963,0.0298992868639448,0.0163874701135426,-0.0023397139791348,-0.45314438266550516,-0.32279989122314107,-0.47770271832519756,-0.18915943503861324,1.8202162774088466,-0.715773911043526,0.0800603567677742,0.9622852940998337,-0.09304859120042201
2015-10-31,-0.34,-0.34,-0.29,-0.2,-0.1,-0.0034057931348328,0.0034057931348328,-0.0034057931348328,0.0068115862696656,-0.0029042131473898,0.0087126394421694,-0.002002002670673,0.0080080106826923,-0.0010005003335835,0.0050025016679176,-0.0034057931348328,-8.904050883883075e-05,0.0033167526259939,-0.0019010531725038,0.0039272180474692,0.007333011182302,0.0007046287594771,0.0097444106094205,0.0131502037442533,0.0030055090147746,0.015851766543632,0.0192575596784648,0.0107643818077535,-0.0021054922728288,-0.19469070126239982,0.5758494022263047,0.019230131220032948,-0.26544170318083554,-0.3202135470490622,0.12440582965627818,0.35104927820692094,0.12627859598624458,-0.007379647681358788
2015-11-30,-0.41,-0.42,-0.38,-0.29,-0.18,-0.0041084280445431,0.0041084280445431,-0.0042088447740546,0.0084176895481093,-0.003807238342954,0.0114217150288622,-0.0029042131473898,0.0116168525895593,-0.0018016219466282,0.009008109733141,-0.0043092615035661,1.7789272992211128e-05,0.0041262173175354,-0.0030040254807528,0.0046426283656663,0.0087510564102095,-0.0001951375606971,0.009456992221334,0.0135654202658772,0.0026087428564182,0.0142594315531183,0.0183678595976615,0.0112026383978209,-0.0022415308980751,-0.42875366067555265,-0.1971262667404901,-1.3388372588563255,-0.7376311799494489,-0.16434640839374776,-0.004203042924052347,0.6896407628889275,0.26914523013430447,-0.07881765747732132
2015-12-31,-0.39,-0.35,-0.26,-0.14,-0.01,-0.003907624831017,0.003907624831017,-0.0035061393292875,0.0070122786585751,-0.0026033858701149,0.0078101576103447,-0.0014009809156281,0.0056039236625124,-0.0001000050003333,0.0005000250016667,-0.0031046538275581,0.0014232001625263,0.0053308249935434,-0.0007978789517696,0.0082541857841837,0.0121618106152008,0.0022062339478323,0.017283157830961,0.0211907826619781,0.0051038986608456,0.0255848429593951,0.0294924677904121,0.0170439715152836,-0.000956759685273,-0.11312766873607441,0.7564436468030693,1.6185207360133136,-0.39977488192196126,-0.4215148063960533,1.0453060895423119,1.0242375252495706,0.09834084706610569,-0.0014477931338185061
2016-01-31,-0.46,-0.48,-0.44,-0.36,-0.26,-0.0046106125576832,0.0046106125576832,-0.004811556997222,0.0096231139944441,-0.0044097084887,0.0132291254661002,-0.0036064955941117,0.0144259823764469,-0.0026033858701149,0.0130169293505746,-0.0050125014367608,-0.0025984990574796,0.0020121135002035,-0.003606011471656,0.0008201044078287,0.005430716965512,-0.0011968569103467,0.0042319170653035,0.0088425296229868,0.0014090530258723,0.0062292986383136,0.0108399111959969,0.0067813178211748,-0.0034686098129805,-0.5869562382514096,0.13803587332376605,-1.8530263250785097,0.14984168558393726,-0.757973640971133,-0.8848879657587634,0.7569700216867474,0.5777312871214605,-0.20221676954654072
2016-02-29,-0.53,-0.56,-0.55,-0.49,-0.42,-0.0053140948237687,0.0053140948237687,-0.0056157387856357,0.0112314775712714,-0.0055151806881101,0.0165455420643303,-0.0049120443610206,0.0196481774440825,-0.0042088447740546,0.0210442238702734,-0.0059173827475027,-0.0019888962043389,0.0033251986194298,-0.0053140644930588,0.0019396206695347,0.0072537154933035,-0.0031026353797522,0.0062634027429082,0.0115774975666769,-0.0013960464261908,0.0086658394449129,0.0139799342686816,0.009034086487023,-0.0036615822908809,-0.46261019124493286,0.8997358793932327,1.5109784976011378,0.7127449783747147,1.630201996667325,-0.17704924486541296,0.3277895226489747,0.4841161620856114,-0.09900236926147547
2016-03-31,-0.5,-0.52,-0.49,-0.43,-0.36,-0.0050125418235442,0.0050125418235442,-0.0052135670528874,0.0104271341057748,-0.0049120443610206,0.0147361330830619,-0.0043092715880984,0.0172370863523936,-0.0036064955941117,0.0180324779705587,-0.0054145922822305,-0.0027981069412837,0.0022144348822605,-0.004308998977287,0.0001188985745312,0.0051314403980755,-0.0025009532693316,0.0026285425742672,0.0076410843978115,-0.0007953916181651,0.0036260528354366,0.0086385946589809,0.0059063885842821,-0.0045444747386836,-0.027045325219385328,1.069643342042836,0.4038491602474904,0.2940936375809067,0.7683652947221445,-0.5115759907246717,0.32868294982375884,1.0062479663409802,-1.978229275232723e-05
2016-04-30,-0.51,-0.5,-0.48,-0.42,-0.33,-0.005113049386823,0.005113049386823,-0.0050125418235442,0.0100250836470885,-0.004811556997222,0.0144346709916662,-0.0042088447740546,0.0168353790962187,-0.0033054570087264,0.0165272850436324,-0.0049120342602655,-0.0020937133208082,0.0030193360660147,-0.0044095873445776,0.0004203606659269,0.0055334100527499,-0.0024007081045524,0.0027282718745776,0.0078413212614006,0.0003080940525863,0.0043269831679173,0.0094400325547403,0.0064585249837264,-0.0042854540494023,-0.2905280195839584,-0.30567085798516397,-0.6566576710760103,-1.4173062599981978,-0.3639563794701434,0.7440349411043701,-0.29794247592532996,-0.5202863071428084,-0.024522462048319545
2016-05-31,-0.53,-0.53,-0.51,-0.46,-0.38,-0.0053140948237687,0.0053140948237687,-0.0053140948237687,0.0106281896475375,-0.005113049386823,0.015339148160469,-0.0046106125576832,0.0184424502307331,-0.003807238342954,0.0190361917147703,-0.0053140948237687,-0.0028983915855962,0.0024157032381725,-0.0047109585129315,-0.0004841165028758,0.0048299783208928,-0.0031033020702641,0.0020272258136434,0.0073413206374121,-0.0005937414840371,0.0034267634277726,0.0087408582515414,0.0058319651120047,-0.0054440301897977,0.0684503742832104,0.6822814800195249,0.5200958085455303,-1.4283961653504003,-0.6412815468733916,0.15167400804708622,1.0774958525657863,0.07387605348351847,0.00032072106215623615
2016-06-30,-0.65,-0.66,-0.65,-0.61,-0.55,-0.0065212169902654,0.0065212169902654,-0.0066218763088869,0.0132437526177739,-0.0065212169902654,0.0195636509707963,-0.0061186810081771,0.0244747240327087,-0.0055151806881101,0.0275759034405505,-0.0067225356275084,-0.0066218763088869,-0.0001006593186215,-0.0063198983530224,-0.0075275063196703,-0.0010062893294048,-0.0049110730619123,-0.0091355758722396,-0.0026143588819742,-0.0031011794078418,-0.0123469500687342,-0.0058257330784688,-0.0023867601521173,-0.0059133111130311,-0.556735782828008,-0.5746901381441427,-0.3589581672313974,-1.0534839573931036,1.1427823149718181,0.037599935019857186,0.074525093705635,-0.23102800560879924,-0.1725628902950778
