date,y1_pct,y2_pct,y3_pct,y4_pct,y5_pct,y1_log,p1_log,y2_log,p2_log,y3_log,p3_log,y4_log,p4_log,y5_log,p5_log,g2_fwd,r2_hpr_1y,rx2_1y,g3_fwd,r3_hpr_1y,rx3_1y,g4_fwd,r4_hpr_1y,rx4_1y,g5_fwd,r5_hpr_1y,rx5_1y,rx_avg_1y,CP_t
1973-12-31,10.39,9.48,9.21,9.21,9.3,0.09884936404216904,-0.09884936404216904,0.09057169818438696,-0.1811433963687739,0.08810244822154573,-0.2643073446646372,0.08810244822154573,-0.3524097928861829,0.08892620919440149,-0.4446310459720074,0.08229403232660487,0.09818187565442661,-0.0006674883877424292,0.08316394829586327,0.09617659442930232,-0.002672769612866721,0.08810244822154573,0.09360148742965535,-0.005247876612513691,0.09222125308582452,0.09112260350235574,-0.007726760539813304,-0.0040787237882340364,0.01440473571779793
1974-01-31,9.37,9.26,9.24,9.27,9.34,0.08956644335904294,-0.08956644335904294,0.08856017697948024,-0.17712035395896047,0.08837711061741292,-0.26513133185223875,0.08865169759456264,-0.35460679037825055,0.08929210747876178,-0.44646053739380887,0.08755391059991753,0.10498575619976139,0.015419312840718444,0.08801097789327827,0.11937404102709342,0.02980759766805048,0.0894754585260118,0.12483498389311265,0.035268540534069706,0.09185374701555832,0.12567436941670246,0.036107926057659515,0.029150844275124536,0.015260361180538123
1974-02-28,10.43,10.14,10.02,10.0,10.04,0.09921165007094813,-0.09921165007094813,0.09658209784624401,-0.19316419569248802,0.09549198145922072,-0.28647594437766216,0.09531017980432493,-0.38124071921729974,0.09567375006828246,-0.47836875034141235,0.09395254562153989,0.13018939653109962,0.030977746460151487,0.09331174868517414,0.15246748681671457,0.053255836745766436,0.09476477483963758,0.16455781722665755,0.06534616715570941,0.09712803112411261,0.17052458579689878,0.07131293572595064,0.0552231715218945,0.015020628887598489
1974-03-31,10.05,9.99,9.98,10.03,10.12,0.09576462198437934,-0.09576462198437934,0.095219266580934,-0.190438533161868,0.09512834509157737,-0.28538503527473214,0.09558286989373,-0.38233147957492,0.09640049428631516,-0.48200247143157576,0.09467391117748868,0.12821518998173612,0.03245056799735678,0.09494650211286412,0.15100253619408538,0.05523791420970604,0.09694644430018784,0.1639744703979772,0.06820984841359785,0.09967099185665579,0.17156655412364424,0.07580193213926491,0.05792506568998139,0.018665719470176537
1974-04-30,10.04,10.02,10.01,10.05,10.11,0.09567375006828246,-0.09567375006828246,0.09549198145922072,-0.19098396291844144,0.09540108476325304,-0.2862032542897591,0.09576462198437934,-0.38305848793751734,0.09630968013740836,-0.4815484006870418,0.09531021285015898,0.1332812527901523,0.03760750272186983,0.09521929137131768,0.1585642288638509,0.06289047879556844,0.09685523364775822,0.17252198407377786,0.0768482340054954,0.09848991274952446,0.18037646454531642,0.08470271447703395,0.06551223249999191,0.01902078887373598
1974-05-31,8.8,9.87,10.25,10.44,10.55,0.08434114843375096,-0.08434114843375096,0.09412766272469823,-0.18825532544939647,0.09758032833886404,-0.2927409850165921,0.09930220107386235,-0.3972088042954494,0.10029772131536387,-0.5014886065768194,0.10391417701564551,0.1339565520420176,0.049615403608266634,0.10448565956719566,0.17055078629697046,0.0862096378632195,0.10446781927885729,0.19451324580817778,0.11017209737442682,0.10427980228136996,0.20960215675352817,0.1252610083197772,0.09281453679142254,0.028627403275730275
1974-06-30,9.89,9.57,9.83,10.06,10.29,0.09430967947074131,-0.09430967947074131,0.09139342842921046,-0.18278685685842092,0.09376352981216321,-0.28129058943648966,0.0958554856435214,-0.3834219425740856,0.09794307432996417,-0.4897153716498209,0.0884771773876796,0.12744676182525638,0.03313708235451507,0.09850373257806874,0.15552879335808767,0.061219113887346355,0.10213135313759591,0.17680334971495962,0.0824936702442183,0.1062934290757353,0.19522681216736604,0.10091713269662472,0.0694417497956761,0.017943256962281506
1974-07-31,9.49,9.63,9.85,10.11,10.36,0.09066303489724215,-0.09066303489724215,0.09194087369835734,-0.18388174739671467,0.09394561284252788,-0.2818368385275836,0.09630968013740836,-0.38523872054963343,0.0985775633609939,-0.49288781680496946,0.09321871249947253,0.1310995619577452,0.04043652706050305,0.09795509113086895,0.15908227917777695,0.06841924428053481,0.10340188202204981,0.18086123340683213,0.09019819850958999,0.10764909625533603,0.1998859698465985,0.10922293494935637,0.07706922619999605,0.028576049500257553
1974-08-31,9.69,9.79,9.95,10.14,10.33,0.09248801943515138,-0.09248801943515138,0.09339926425854976,-0.18679852851709952,0.09485553101267875,-0.2845665930380363,0.09658209784624401,-0.38632839138497604,0.0983056887841233,-0.49152844392061645,0.09431050908194814,0.1347755004499477,0.04228748101479633,0.09776806452093675,0.16087178638587582,0.06838376695072444,0.10176179834693977,0.18055001698814102,0.08806199755298964,0.10520005253564041,0.19741151076815433,0.10492349133300295,0.07591418421287834,0.025063674608979576
1974-09-30,9.7,9.78,9.97,10.19,10.41,0.09257918129309317,-0.09257918129309317,0.09330817713365168,-0.18661635426730336,0.09503741533475163,-0.2851122460042549,0.09703596251159435,-0.3881438500463774,0.09903052346295434,-0.49515261731477167,0.09403717297421019,0.13241230025379117,0.039833118960697994,0.09849589173695153,0.16047763387453173,0.06789845258143856,0.10303160404212253,0.18152525718725146,0.08894607589415829,0.10700876726839426,0.20066405783231683,0.10808487653922366,0.07619063099387963,0.025880818433799198
1974-10-31,9.32,9.63,9.92,10.18,10.39,0.08910917507177585,-0.08910917507177585,0.09194087369835734,-0.18388174739671467,0.0945826424859478,-0.2837479274578434,0.09694520605647901,-0.38778082422591603,0.09884936404216904,-0.4942468202108452,0.09477257232493883,0.12325712558027983,0.034147950508503985,0.09986618006112871,0.1581739512603138,0.06906477618853796,0.10403289676807265,0.1761258563730821,0.08701668130130624,0.10646599598492917,0.1901080751068549,0.10099890003507905,0.07280707700835681,0.028448994171226368
1974-11-30,8.73,8.84,9.14,9.46,9.74,0.08369755902156667,-0.08369755902156667,0.0847087279269542,-0.1694174558539084,0.08746127576999445,-0.26238382730998333,0.09038899972768075,-0.361555998910723,0.0929437456427379,-0.4647187282136895,0.08571989683234174,0.11190354965330176,0.028205990631735095,0.09296637145607492,0.1362464443760175,0.05254888535445082,0.09917217160073966,0.1526979732705518,0.06900041424898512,0.1031627293029665,0.1639177979619485,0.08022023894038183,0.057493882293888215,0.02875402236501158
1974-12-31,8.65,8.77,9.01,9.24,9.45,0.0829615207143473,-0.0829615207143473,0.08406537511766743,-0.16813075023533486,0.08626943515217586,-0.25880830545652755,0.08837711061741292,-0.3535084424696517,0.09029763798078061,-0.45148818990390305,0.08516922952098756,0.1119394705855923,0.028977949871244996,0.0906775552211927,0.13473752361762215,0.051776002903274845,0.09470013701312413,0.14576992425920846,0.06280840354486115,0.09797974743425136,0.15105829995668113,0.06809677924233383,0.05291478389042871,0.023274693397816248
1975-01-31,7.48,7.56,7.96,8.35,8.68,0.07213459775919909,-0.07213459775919909,0.07287864541257266,-0.14575729082514532,0.07659060216171264,-0.2297718064851379,0.0801965419942766,-0.3207861679771064,0.08323759857005561,-0.4161879928502781,0.07362269306594624,0.09477904606051588,0.02264444830131679,0.08401451565999257,0.11210223504335279,0.0399676372841537,0.09101436149196851,0.12005405212922599,0.0479194543700269,0.09540182487317167,0.12467341119998743,0.05253881344078834,0.04076758834907143,0.027444207614116672
1975-02-28,6.5,6.93,7.49,8.0,8.41,0.06297479916138839,-0.06297479916138839,0.0670042287804738,-0.1340084575609476,0.07222763399688073,-0.2166829019906422,0.0769610411361284,-0.3078441645445136,0.08075014968510907,-0.40375074842554537,0.0710336583995592,0.08702945636695295,0.02405465720556456,0.0826744444296946,0.10694909910896198,0.0439742999475736,0.09116126255387139,0.1189197670603484,0.055944967898960016,0.09590658388103179,0.12564649783110415,0.06267169866971577,0.04666140593045348,0.03417725883143514
1975-03-31,6.42,6.95,7.55,8.07,8.49,0.0622233431801319,-0.0622233431801319,0.06719124954032338,-0.13438249908064676,0.0727856697256476,-0.21835700917694278,0.07760897932698288,-0.3104359173079315,0.08148781684626792,-0.4074390842313396,0.07215915590051486,0.08960035630875351,0.027377013128621612,0.08397451009629603,0.10957004151627939,0.047346698336147484,0.09207890813098873,0.12235670929266129,0.06013336611252939,0.0970031669234081,0.13381495357509815,0.07159161039496625,0.05161217199306618,0.034273927053943956
1975-04-30,5.94,6.59,7.27,7.82,8.21,0.057702710128289154,-0.057702710128289154,0.06381951271295411,-0.12763902542590821,0.0701788346212465,-0.21053650386373948,0.07529298403543135,-0.3011719361417254,0.078903597595466,-0.39451798797733,0.06993631529761907,0.08486693358203916,0.027164223453750004,0.08289747843783127,0.10174953620307609,0.04404682607478693,0.0906354322779859,0.11055787372976278,0.052855163601473625,0.09334605183560463,0.1164137373828888,0.05871102725459964,0.04569431009615255,0.03560729394232218
1975-05-31,5.58,6.3,6.99,7.57,8.02,0.054298773407378875,-0.054298773407378875,0.06109509935981083,-0.12219019871962165,0.06756518616242388,-0.20269555848727164,0.0729716124558228,-0.2918864498232912,0.07714620917665374,-0.3857310458832687,0.06789142531224278,0.07406692353789349,0.01976815013051461,0.08050535976764998,0.08408334669245662,0.029784573285077748,0.08919089133601957,0.08975174383344664,0.035452970426067765,0.09384459605997747,0.09496030430950636,0.040661530902127485,0.0314168061859469,0.037019382444763514
1975-06-30,5.69,6.49,7.13,7.64,8.03,0.055340095033164546,-0.055340095033164546,0.062880898039201,-0.125761796078402,0.06887286428637532,-0.20661859285912595,0.07362213987061371,-0.29448855948245484,0.07723878034080223,-0.38619390170401113,0.07042170104523744,0.07697163190896994,0.021631536875805393,0.08085679678072397,0.08744101003581106,0.032100915002646516,0.08786996662332888,0.09095191879725312,0.03561182376408857,0.0917053422215563,0.09319205474564018,0.03785195971247564,0.03179905883875403,0.03446164095220987
1975-07-31,5.42,6.33,7.05,7.6,8.02,0.05278218543896948,-0.05278218543896948,0.06137727967490334,-0.12275455934980668,0.06812582904760044,-0.2043774871428013,0.07325046173959274,-0.29300184695837095,0.07714620917665374,-0.3857310458832687,0.0699723739108372,0.06448565122583086,0.011703465786861378,0.08162292779299461,0.07392591730738665,0.02114373186841717,0.08862435981556965,0.08162645601268684,0.028844270573717357,0.09272919892489773,0.08641448340067237,0.03363229796170289,0.0238309415476747,0.03524906295793699
1975-08-31,5.34,6.38,7.1,7.63,8.02,0.05202302806715181,-0.05202302806715181,0.06184740332608023,-0.12369480665216046,0.06859279146561167,-0.20577837439683502,0.07352923328811553,-0.2941169331524621,0.07714620917665374,-0.3857310458832687,0.07167177858500864,0.06920662136809068,0.017183593300938868,0.08208356774467457,0.07457746022893727,0.02255443216178546,0.0883385587556271,0.0816233908706881,0.029600362803536284,0.09161411273080655,0.0890134531862628,0.03699042511911099,0.0265822033463429,0.03555695078458701
1975-09-30,5.57,6.43,7.13,7.64,8.01,0.054204054013512186,-0.054204054013512186,0.062317306064861584,-0.12463461212972317,0.06887286428637532,-0.20661859285912595,0.07362213987061371,-0.29448855948245484,0.07705362944229147,-0.3852681472114573,0.07043055811621099,0.0708095254348158,0.01660547142130362,0.08198398072940279,0.08048120992516011,0.026277155911647927,0.08786996662332888,0.08730995168797118,0.03310589767445899,0.09077958772900246,0.09375356556116665,0.039549511547654466,0.02888450913876625,0.03266283324994871
1975-10-31,6.25,6.48,7.31,7.9,8.29,0.06062462181643484,-0.06062462181643484,0.06278698809876479,-0.12557397619752958,0.07055165595094465,-0.21165496785283394,0.07603468627599758,-0.3041387451039903,0.07964262765219667,-0.3982131382609833,0.06494935438109474,0.07099109842723783,0.010366476610802991,0.08608099165530436,0.08645668433979403,0.025832062523359192,0.09248377725115636,0.10004151392850938,0.03941689211207454,0.09407439315699301,0.11265315391429132,0.052028532097856475,0.0319109908360233,0.027241612466668282
1975-11-30,5.92,6.51,7.21,7.81,8.25,0.05751390620060664,-0.05751390620060664,0.06306869146698292,-0.12613738293396584,0.06961934188005707,-0.2088580256401712,0.07520023256293525,-0.300800930251741,0.07927318089450788,-0.3963659044725394,0.0686234767333592,0.07658560410471812,0.019071697904111486,0.08272064270620536,0.09364140039954465,0.03612749419893801,0.09194290461156979,0.10906095302078242,0.05154704682017578,0.0955649742207984,0.12386258828213764,0.066348682081531,0.043273730251189066,0.03807637095905208
1975-12-31,5.78,6.4,7.17,7.8,8.23,0.05619127964974256,-0.05619127964974256,0.0620353909194527,-0.1240707818389054,0.06924617273681441,-0.20773851821044323,0.07510747248680548,-0.3004298899472219,0.07908840631896372,-0.3954420315948186,0.06787950218916283,0.07233258643449103,0.01614130678474847,0.08366773637153783,0.08969183731152128,0.033500557661778715,0.09269137173677869,0.10531470140955546,0.049123421759812894,0.09501214164759669,0.12181790093857714,0.06562662128883458,0.041097976873793664,0.03861381720298672
1976-01-31,5.23,6.06,6.92,7.56,7.97,0.050978244764629456,-0.050978244764629456,0.058834785720892555,-0.11766957144178511,0.06691070528262681,-0.20073211584788042,0.07287864541257266,-0.29151458165029065,0.07668322477095754,-0.38341612385478774,0.06669132667715566,0.06555161717967833,0.014573372415048878,0.08306254440609531,0.08457169369483097,0.03359344893020152,0.09078246580241023,0.10371715638073079,0.05273891161610133,0.09190154220449709,0.11989064740073668,0.06891240263610723,0.04245453389936474,0.03780905800881196
1976-02-29,4.81,5.64,6.5,7.2,7.7,0.04697900119399464,-0.04697900119399464,0.0548669014408401,-0.1097338028816802,0.06297479916138839,-0.18892439748416517,0.0695260626486103,-0.2781042505944412,0.07417939817425147,-0.3708969908712573,0.06275480168768557,0.05970630928203214,0.0127273080880375,0.07919059460248497,0.07408541574919233,0.027106414555197696,0.08917985311027604,0.09228004597389111,0.04530104477989647,0.09279274027681611,0.10999385120042804,0.06301485000643339,0.037037404357391265,0.0412875298330525
1976-03-31,4.58,5.59,6.47,7.08,7.51,0.04478214277189325,-0.04478214277189325,0.0543934838303317,-0.1087869676606634,0.0626930693384234,-0.18807920801527023,0.06840603266406037,-0.27362413065624147,0.07241368050904526,-0.3620684025452263,0.06400482488877016,0.06285803577226366,0.018075893000370415,0.07929224035460683,0.08270456345725724,0.03792242068536399,0.08554492264097124,0.10023283447759102,0.05545069170569777,0.08844427188898485,0.11806431631563069,0.07328217354373745,0.04618279473379241,0.03372947235317912
1976-04-30,4.37,5.59,6.56,7.2,7.63,0.042772091843869056,-0.042772091843869056,0.0543934838303317,-0.1087869676606634,0.06353802080398753,-0.1906140624119626,0.0695260626486103,-0.2781042505944412,0.07352923328811553,-0.3676461664405777,0.06601487581679434,0.06438738036397888,0.021615288520109827,0.0818270947512992,0.09036884360554157,0.04759675176167251,0.08749018818247861,0.11321957637251823,0.07044748452864917,0.08954191584613647,0.1353253221344788,0.09255323029060973,0.058053188775260306,0.03538086974527378
1976-05-31,4.93,6.11,6.97,7.54,7.95,0.048123275181728174,-0.048123275181728174,0.05930610589740751,-0.11861221179481501,0.06737823532994819,-0.20213470598984457,0.07269268539344058,-0.2907707415737623,0.0764979709727249,-0.3824898548636245,0.07048893661308683,0.07497817477475374,0.026854899593025568,0.08352249419502955,0.10398303069665928,0.0558597555149311,0.08863603558391775,0.12872697665504726,0.08060370147331908,0.09171911328986221,0.15281189139367884,0.10468861621195066,0.0670017431983066,0.03372647231266856
1976-06-30,5.0,6.14,7.02,7.6,7.99,0.04879016416943205,-0.04879016416943205,0.059588791411657446,-0.11917758282331489,0.06784554689506724,-0.20353664068520172,0.07325046173959274,-0.29300184695837095,0.07686844425657707,-0.38434222128288537,0.07038741865388284,0.0766929712171595,0.02790280704772745,0.08435905786188683,0.10729009032174537,0.05849992615231332,0.08946520627316923,0.132663919841493,0.08387375567206096,0.09134037432451442,0.1569309749117542,0.10814081074232215,0.06960432490360596,0.03415279898869052
1976-07-31,6.0,6.74,7.3,7.77,8.12,0.058268908123975824,-0.058268908123975824,0.06522578491770732,-0.13045156983541464,0.07045846364856137,-0.2113753909456841,0.07482914062064908,-0.2993165624825963,0.07807153542015544,-0.3903576771007772,0.07218266171143882,0.08624331517109436,0.027974407047118538,0.08092382111026947,0.11531945292452117,0.05705054480054535,0.0879411715369122,0.1452416856571702,0.08697277753319436,0.09104111461818087,0.17354146104672843,0.11527255292275261,0.07181757057590271,0.03482246917165066
1976-08-31,5.6,6.78,7.34,7.7,7.97,0.054488185284069776,-0.054488185284069776,0.06560045708394888,-0.13120091416789775,0.07083118076059135,-0.21249354228177403,0.07417939817425147,-0.29671759269700587,0.07668322477095754,-0.38341612385478774,0.07671272888382798,0.08833301394072188,0.0338448286566521,0.08129262811387628,0.11929897152820951,0.06481078624413973,0.08422405041523184,0.1486333040838336,0.09414511879976382,0.08669853115778187,0.17494430680636067,0.12045612152229089,0.07831421380571164,0.0296733719079838
1976-09-30,5.53,6.51,7.15,7.56,7.82,0.05382508669490737,-0.05382508669490737,0.06306869146698292,-0.12613738293396584,0.06905953593149455,-0.20717860779448366,0.07287864541257266,-0.29151458165029065,0.07529298403543135,-0.3764649201771567,0.07231229623905847,0.0843238801205555,0.03049879342564813,0.08104122486051782,0.11493873656737759,0.06111364987247022,0.08433597385580699,0.14343029303711838,0.089605206342211,0.08495033852686606,0.16723380168377694,0.11340871498886956,0.07365659115729972,0.028945196667066044
1976-10-31,5.61,6.46,7.04,7.4,7.64,0.05458287777029175,-0.05458287777029175,0.06259914175651995,-0.1251982835130399,0.06803241039182698,-0.20409723117548093,0.071389996086673,-0.285559984346692,0.07362213987061371,-0.36811069935306856,0.07061540574274816,0.08338478069962957,0.02880190292933782,0.07889894766244102,0.11128448554716926,0.05670160777687751,0.08146275317121107,0.13661916467845084,0.08203628690815909,0.08255071500637656,0.15887958085968878,0.10429670308939704,0.06795912517594287,0.0248650791727376
1976-11-30,5.08,5.93,6.6,7.05,7.33,0.04955177882924771,-0.04955177882924771,0.057608312620313275,-0.11521662524062655,0.06391332574365285,-0.19173997723095856,0.06812582904760044,-0.27250331619040175,0.07073801450534159,-0.3536900725267079,0.06566484641137885,0.07330722216341698,0.02375544333416927,0.07652335199033201,0.09854540647739404,0.04899362764814633,0.08076333895944318,0.12384797970265862,0.0742962008734109,0.08118675633630618,0.14445895403332815,0.09490717520408043,0.06048811176495174,0.028798555139686936
1976-12-31,5.31,6.08,6.72,7.08,7.28,0.05173819540441437,-0.05173819540441437,0.059023340449460976,-0.11804668089892195,0.06503839617922215,-0.19511518853766646,0.06840603266406037,-0.27362413065624147,0.07027205298533169,-0.35136026492665845,0.06630848549450757,0.0782492110248559,0.026511015620441523,0.07706850763874451,0.10325732476086699,0.05151912935645262,0.07850894211857501,0.12811090347739632,0.07637270807298194,0.07773613427041698,0.14782742366837917,0.0960892282639648,0.06262302032846022,0.021323127098502013
1977-01-31,5.35,5.98,6.46,6.81,7.06,0.05211795426210677,-0.05211795426210677,0.058080211076524724,-0.11616042215304945,0.06259914175651995,-0.18779742526955986,0.06588136911351276,-0.26352547645405106,0.06821923897714385,-0.3410961948857193,0.06404246789094267,0.07703586746899937,0.024917913206892607,0.07163700311651042,0.10321160088905713,0.051093646626950366,0.07572805118449119,0.12287471875749967,0.0707567644953929,0.07757071843166824,0.14288907956872846,0.09077112530662168,0.05938486240896439,0.024724703965233876
1977-02-28,5.13,5.91,6.39,6.74,6.99,0.05002749359964807,-0.05002749359964807,0.05741949086748642,-0.11483898173497284,0.06194140154018336,-0.1858242046205501,0.06522578491770732,-0.2609031396708293,0.06756518616242388,-0.3378259308121194,0.06481148813532478,0.07889285496150375,0.028865361361855683,0.07098522288557726,0.10277271096355349,0.052745217363905424,0.07507893505027918,0.12569624956809486,0.0756687559684468,0.07692279114129014,0.14723931694270745,0.09721182334305939,0.06362278950931682,0.026470281443684813
