observation_date,DEUPROMANMISMEI
1986-10-01,63.474559999999997
1986-11-01,64.377040000000008
1986-12-01,63.875660000000003
1987-01-01,61.870139999999999
1987-02-01,63.675109999999997
1987-03-01,63.173730000000006
1987-04-01,64.276759999999996
1987-05-01,65.279519999999991
1987-06-01,63.574830000000006
1987-07-01,63.073450000000001
1987-08-01,64.778140000000008
1987-09-01,63.675109999999997
1987-10-01,64.677859999999995
1987-11-01,65.078959999999995
1987-12-01,65.480069999999998
1988-01-01,65.179240000000007
1988-02-01,65.078959999999995
1988-03-01,64.878419999999991
1988-04-01,65.680619999999990
1988-05-01,66.081730000000007
1988-06-01,66.482830000000007
1988-07-01,65.078959999999995
1988-08-01,67.886690000000002
1988-09-01,66.783649999999994
1988-10-01,67.084479999999999
1988-11-01,67.385310000000004
1988-12-01,68.087240000000008
1989-01-01,68.187519999999992
1989-02-01,68.388069999999999
1989-03-01,68.588619999999992
1989-04-01,70.493859999999998
1989-05-01,67.285030000000006
1989-06-01,69.591380000000001
1989-07-01,69.992480000000000
1989-08-01,70.092759999999998
1989-09-01,69.992480000000000
1989-10-01,70.393590000000003
1989-11-01,70.694409999999991
1989-12-01,70.794690000000003
1990-01-01,71.797440000000009
1990-02-01,72.098269999999999
1990-03-01,72.599649999999997
1990-04-01,71.095510000000004
1990-05-01,73.201300000000003
1990-06-01,72.800200000000004
1990-07-01,73.502130000000022
1990-08-01,74.504890000000003
1990-09-01,74.404609999999991
1990-10-01,75.006259999999997
1990-11-01,74.504890000000003
1990-12-01,75.307090000000002
1991-01-01,78.114809999999977
1991-02-01,76.911509999999979
1991-03-01,76.309849999999997
1991-04-01,75.708200000000005
1991-05-01,74.705439999999996
1991-06-01,77.412890000000004
1991-07-01,75.407370000000000
1991-08-01,74.404609999999991
1991-09-01,73.702680000000001
1991-10-01,75.307090000000002
1991-11-01,76.009030000000010
1991-12-01,76.009030000000010
1992-01-01,77.212330000000023
1992-02-01,78.215090000000004
1992-03-01,75.908749999999998
1992-04-01,75.908749999999998
1992-05-01,75.206819999999993
1992-06-01,74.103780000000000
1992-07-01,72.900469999999999
1992-08-01,73.401859999999999
1992-09-01,72.098269999999999
1992-10-01,72.198549999999997
1992-11-01,71.195790000000002
1992-12-01,69.992480000000000
1993-01-01,69.491100000000003
1993-02-01,68.287790000000001
1993-03-01,68.287790000000001
1993-04-01,67.786419999999993
1993-05-01,67.786419999999993
1993-06-01,67.184759999999997
1993-07-01,65.981449999999995
1993-08-01,68.789169999999999
1993-09-01,68.087240000000008
1993-10-01,68.388069999999999
1993-11-01,67.786419999999993
1993-12-01,68.488340000000008
1994-01-01,68.087240000000008
1994-02-01,69.390819999999991
1994-03-01,68.989719999999991
1994-04-01,69.791930000000008
1994-05-01,69.591380000000001
1994-06-01,69.892200000000003
1994-07-01,69.691649999999996
1994-08-01,69.691649999999996
1994-09-01,70.393590000000003
1994-10-01,71.997990000000001
1994-11-01,72.298819999999978
1994-12-01,72.298819999999978
1995-01-01,70.594130000000007
1995-02-01,71.897719999999993
1995-03-01,71.296070000000000
1995-04-01,71.496610000000004
1995-05-01,71.897719999999993
