date,value
1991-03-31,68.953310408
1991-04-30,69.26474864050047
1991-05-31,69.58804599459094
1991-06-30,69.90235110800002
1991-07-31,70.28333131178475
1991-08-31,70.66638792520908
1991-09-30,71.039075551
1991-10-31,71.51377205246705
1991-11-30,71.97617572442824
1991-12-31,72.45713410600003
1992-01-31,72.49954067945272
1992-02-29,72.5392338135199
1992-03-31,72.58168843699998
1992-04-30,72.86563207387945
1992-05-31,73.16020751005277
1992-06-30,73.446414346
1992-07-31,73.60105128961993
1992-08-31,73.75601381188852
1992-09-30,73.906288183
1992-10-31,74.0681799223488
1992-11-30,74.22518698875209
1992-12-31,74.38777727599998
1993-01-31,74.867196393273
1993-02-28,75.30287530228446
1993-03-31,75.78819210200002
1993-04-30,76.00133325750838
1993-05-31,76.22220886456596
1993-06-30,76.43657061700002
1993-07-31,76.51425570741551
1993-08-31,76.59201975183458
1993-09-30,76.66735052899998
1993-10-31,76.82572150168801
1993-11-30,76.97929521232602
1993-12-31,77.13831056599999
1994-01-31,77.43339371677428
1994-02-28,77.70089054548028
1994-03-31,77.99812577700003
1994-04-30,77.95461920832716
1994-05-31,77.90968791492449
1994-06-30,77.866230676
1994-07-31,78.0221111113251
1994-08-31,78.17830360375007
1994-09-30,78.32975533699997
1994-10-31,78.3933783687743
1994-11-30,78.4549982481699
1994-12-31,78.51872300799997
1995-01-31,78.58451573030011
1995-02-28,78.64398879848784
1995-03-31,78.70988648399997
1995-04-30,78.81802861500854
1995-05-31,78.92993157771826
1995-06-30,79.03837603600002
1995-07-31,79.17677997764298
1995-08-31,79.31542627815031
1995-09-30,79.44983127499998
1995-10-31,79.53930638148755
1995-11-30,79.62599113514595
1995-12-31,79.71566463000003
1996-01-31,79.6492608479493
1996-02-29,79.58719125871164
1996-03-31,79.52089449600003
1996-04-30,79.5418283531414
1996-05-31,79.56346579497396
1996-06-30,79.58441085899999
1996-07-31,79.66038025037658
1996-08-31,79.73642216033268
1996-09-30,79.810080218
1996-10-31,79.90201650755616
1996-11-30,79.99108794470762
1996-12-31,80.08323274399999
1997-01-31,80.15985073745986
1997-02-28,80.22911708967894
1997-03-31,80.30587465499998
1997-04-30,80.28598635962274
1997-05-31,80.26544029553344
1997-06-30,80.24556201399999
1997-07-31,80.48697237538497
1997-08-31,80.72910899453582
1997-09-30,80.964128307
1997-10-31,80.97819793620461
1997-11-30,80.99181603433057
1997-12-31,81.00589047500003
1998-01-31,80.85448763007889
1998-02-28,80.71797991300241
1998-03-31,80.567115183
1998-04-30,80.62839585100483
1998-05-31,80.69176817588618
1998-06-30,80.753143657
1998-07-31,80.83138914446882
1998-08-31,80.90971044764007
1998-09-30,80.985577513
1998-10-31,81.03023586524603
1998-11-30,81.0734770727839
1998-12-31,81.11818389599999
1999-01-31,81.11193798684955
1999-02-28,81.10629693388232
1999-03-31,81.10005193999997
1999-04-30,81.22338563658037
1999-05-31,81.35102750287952
1999-06-30,81.47474287299997
1999-07-31,81.47427971895308
1999-08-31,81.47381656753906
1999-09-30,81.47336835900002
1999-10-31,81.44446036208033
1999-11-30,81.4164946472571
1999-12-31,81.38760683
2000-01-31,81.50234889149824
2000-02-29,81.60983468272354
2000-03-31,81.724890046
2000-04-30,81.72720058552076
2000-05-31,81.72958821165192
2000-06-30,81.731898884
2000-07-31,81.89603780608981
2000-08-31,82.0605063618492
2000-09-30,82.21998395900005
2000-10-31,82.41338111130288
2000-11-30,82.60097276703856
2000-12-31,82.79526607799998
2001-01-31,82.93172242723486
2001-02-28,83.05516661607012
2001-03-31,83.19205131200005
2001-04-30,83.36335664520199
2001-05-31,83.54074274207628
2001-06-30,83.71276608499997
2001-07-31,83.81586996396396
2001-08-31,83.9191008296511
2001-09-30,84.01912272299997
2001-10-31,84.15183074336534
2001-11-30,84.28045743502925
2001-12-31,84.41357823300002
2002-01-31,84.50727986979145
2002-02-28,84.592003003292
2002-03-31,84.68590269699997
2002-04-30,84.73795967921006
2002-05-31,84.79178551192612
2002-06-30,84.84390758099998
2002-07-31,84.8837945625896
2002-08-31,84.923700295924
2002-09-30,84.96233660999998
2002-10-31,85.02677625859828
2002-11-30,85.08918374324665
2002-12-31,85.15371959900001
2003-01-31,85.50230710331903
2003-02-28,85.8183866969818
2003-03-31,86.16969510000001
2003-04-30,86.1062898017064
2003-05-31,86.04082000655212
2003-06-30,85.977509537
2003-07-31,86.03786304672978
2003-08-31,86.09825892272663
2003-09-30,86.15674691099998
2003-10-31,86.22923835320641
2003-11-30,86.29944943528861
2003-12-31,86.37206094599998
2004-01-31,86.45962342243311
2004-02-29,86.54161706855167
2004-03-31,86.62935143800001
2004-04-30,86.77808399471213
2004-05-31,86.93204257468591
2004-06-30,87.08129481700003
2004-07-31,87.13696070293726
2004-08-31,87.19266217276036
2004-09-30,87.24660072300003
2004-10-31,87.30903379554661
2004-11-30,87.36949543583489
2004-12-31,87.43201645099998
2005-01-31,87.49867648590009
2005-02-28,87.55892923208765
2005-03-31,87.62568602800003
2005-04-30,87.66358426327018
2005-05-31,87.70276299283165
2005-06-30,87.74069456399998
2005-07-31,87.92740015958086
2005-08-31,88.11450305061953
2005-09-30,88.29594943900001
2005-10-31,88.36776760177545
2005-11-30,88.43732466843497
2005-12-31,88.50925782300001
2006-01-31,88.62145187460179
2006-02-28,88.72291067073301
2006-03-31,88.83537554799996
2006-04-30,88.91361732039329
2006-05-31,88.99453954788623
2006-06-30,89.072921504
2006-07-31,89.13975307531041
2006-08-31,89.20663479046762
2006-09-30,89.27140680999996
2006-10-31,89.35726358179156
2006-11-30,89.44042939973976
2006-12-31,89.526448729
2007-01-31,89.73879981486458
2007-02-28,89.93103368914564
2007-03-31,90.14434442500003
2007-04-30,90.2673932836469
2007-05-31,90.39472022930158
2007-06-30,90.51811085599999
2007-07-31,90.67686322739907
2007-08-31,90.83589402170365
2007-09-30,90.99006034600004
2007-10-31,91.23710034914495
2007-11-30,91.47680991513315
2007-12-31,91.72517145400002
2008-01-31,91.83946658791061
2008-02-29,91.9465167713821
2008-03-31,92.06108771499999
2008-04-30,92.21685784301773
2008-05-31,92.37809720639264
2008-06-30,92.53440372399997
2008-07-31,92.76204919391004
2008-08-31,92.99025469833569
2008-09-30,93.21163326000004
2008-10-31,93.04011564607394
2008-11-30,92.87443136474297
2008-12-31,92.703534232
2009-01-31,92.47758729971952
2009-02-28,92.27397957690096
2009-03-31,92.04907960099996
2009-04-30,92.21352662714132
2009-05-31,92.38376386652638
2009-06-30,92.54880881100001
2009-07-31,92.64902316658596
2009-08-31,92.74934603698898
2009-09-30,92.846536117
2009-10-31,93.00270351842364
